f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
0.811308969,1.757314128,0.723451422,-0.516457987,0.119739788,0.723451422,-0.069824133,1.859486008,-0.840963221,-0.840963221,0
1.979785386,-13.24576957,-0.418679018,-2.321398288,6.673650658,-0.418679018,4.151395562,-5.183210446,3.229239086,3.229239086,1
-2.540313306,1.940109059,0.360660637,1.998059754,-2.818509636,0.360660637,-0.454769308,0.554652455,1.368540941,1.368540941,1
0.724834332,1.445211692,-0.603556976,-1.18184802,-0.317152577,-0.603556976,1.024312225,1.827736669,-2.702568429,-2.702568429,0
1.208742903,-7.282989572,0.453057144,-2.071824018,3.297362761,0.453057144,1.614176394,-2.077214988,2.580573644,2.580573644,1
-0.646721134,1.157575504,0.872579974,0.085947842,-1.489682487,0.872579974,-0.495752402,1.664392981,1.162842056,1.162842056,1
0.172831858,0.857407672,1.257480367,-0.607917353,-0.643709905,1.257480367,-0.747275722,1.805123922,1.139022225,1.139022225,0
-1.250471093,-6.668618811,-1.423665425,1.023513089,-0.072762225,-1.423665425,1.410786912,-3.142523818,4.529751203,4.529751203,1
0.526638538,0.207884603,2.049259869,-0.141324066,2.607473681,2.049259869,1.108963774,0.514403896,-1.076322018,-1.076322018,0
-1.106964141,0.862963631,1.499995063,0.021328479,-1.803466547,1.499995063,1.300071742,3.449977552,1.209096273,1.209096273,0
1.396390402,0.752569859,0.115238289,-1.983674858,-0.442906566,0.115238289,-2.00167316,0.992520881,0.139524847,0.139524847,0
-0.73732278,0.615786014,-0.374658011,-1.855621754,-3.457674484,-0.374658011,-0.412627078,2.735844775,0.56587099,0.56587099,0
1.086011924,-5.722006491,1.086940244,-1.615215864,4.336720502,1.086940244,2.093773922,-2.129497898,0.606160622,0.606160622,1
1.539417572,1.156056193,1.552416843,-0.831522251,1.488972354,1.552416843,-1.05727177,1.049999822,-0.056003402,-0.056003402,0
4.369301427,-5.248277561,2.154228814,-4.569340238,6.581694889,2.154228814,1.442511516,-0.057253335,-0.746382226,-0.746382226,1
1.791204715,2.842524757,-0.668962904,-1.759496992,-0.557796242,-0.668962904,-1.352908675,1.755103758,-2.418103106,-2.418103106,0
3.81766657,-4.223089662,2.248334093,-2.734992145,6.217582469,2.248334093,1.310842194,-0.226585736,0.06023551,0.06023551,1
0.957866722,0.426458031,2.719651389,0.392885211,2.887726268,2.719651389,0.356700369,0.745885443,0.389675613,0.389675613,0
0.604218023,-8.878971812,0.374629438,-0.573228792,5.179638579,0.374629438,3.616188791,-3.916205199,1.978792994,1.978792994,1
-0.274140861,6.134721591,2.388089298,0.394033109,-0.962062718,2.388089298,-2.64060627,2.312225688,-1.260150849,-1.260150849,1
1.430073939,0.411032065,2.222090025,-1.063963522,2.705294589,2.222090025,-1.068907814,0.027008503,-0.280206386,-0.280206386,0
-0.072672834,-5.691501726,-0.472239709,-0.559321799,-0.201526965,-0.472239709,0.344141166,-1.209661608,4.766972998,4.766972998,1
0.2383186,-5.93581443,0.53946929,-0.67824636,2.939607009,0.53946929,1.279929023,-2.791743175,2.29511045,2.29511045,1
-0.448302314,-3.229744639,0.203122422,0.590256759,0.529057623,0.203122422,0.825242585,-1.024493279,2.708584357,2.708584357,1
-1.690179239,-1.989891427,0.977181099,0.8472513,1.322480889,0.977181099,2.087032453,-1.38160177,-0.12070294,-0.12070294,1
1.591600313,2.30186139,2.067305207,0.307304172,3.468350275,2.067305207,-0.516553492,-0.097485481,-1.999708426,-1.999708426,0
3.613592974,-0.532250898,0.544366472,-2.397018421,4.922477895,0.544366472,-0.785270384,-1.497733774,-3.03808271,-3.03808271,0
0.103517472,0.339398327,0.577235677,-0.749912803,0.062194258,0.577235677,0.90396495,1.451059494,-0.82620825,-0.82620825,0
-0.04563763,-1.412934862,1.254431302,-0.673091041,1.222383833,1.254431302,1.006903418,0.300357194,0.269267057,0.269267057,1
0.824329252,-3.745246542,1.394006509,-1.157066094,2.993485354,1.394006509,1.023515641,-1.044699252,1.133391802,1.133391802,1
-0.987272831,-4.212799203,1.622968584,-0.018762041,3.022368557,1.622968584,2.401624169,-2.057099573,0.599395835,0.599395835,1
0.73181451,1.930493272,1.01238351,-2.341404545,-1.820054478,1.01238351,-3.811991218,1.546634602,1.30933944,1.30933944,0
1.745008706,-1.281394014,3.222765208,-2.145260971,5.562806238,3.222765208,1.46069366,-0.214358839,-2.608951592,-2.608951592,1
0.055866427,2.10458565,-1.317776208,-1.70864425,-2.665248635,-1.317776208,0.125256312,2.551334297,-2.234146308,-2.234146308,0
1.334298483,-5.09144524,1.546932336,-2.601116987,2.673791712,1.546932336,0.009274905,-0.899088115,2.563796599,2.563796599,1
-0.190280559,3.617557516,-0.085124175,-1.641066617,-2.029623401,-0.085124175,-1.67729399,1.638886539,-2.527385976,-2.527385976,0
0.278651997,2.492261005,1.048168822,-1.734577622,-1.1302652,1.048168822,-2.466474554,1.388692207,-0.452147047,-0.452147047,0
2.738726283,-2.080939654,2.307077762,-1.81391388,5.278869355,2.307077762,0.506676358,-0.580511386,-0.765167311,-0.765167311,1
1.80963195,1.294316577,2.275896493,0.568889897,3.581096407,2.275896493,-0.839677056,-0.267337278,-0.257310178,-0.257310178,0
2.737983825,0.743232405,1.341136244,-1.56879897,2.492019091,1.341136244,-3.645590916,-0.97871605,0.560689962,0.560689962,0
-0.61776812,5.006094052,1.154338974,-1.870521605,-2.773304804,1.154338974,-3.26727241,2.274397232,-1.666888945,-1.666888945,0
-0.544821247,-3.159001037,0.571441135,-0.334999885,1.533423211,0.571441135,1.168691181,-1.566568989,0.73286041,0.73286041,1
0.776677515,-5.834644358,0.530367937,-1.375851376,2.653042434,0.530367937,0.873776903,-2.088438156,2.520084994,2.520084994,1
0.002495898,-4.064562696,0.207140338,-0.342989487,1.288909874,0.207140338,0.542257648,-1.693616195,2.33663221,2.33663221,1
2.609305357,1.943289221,1.68654225,-0.708830669,3.988583854,1.68654225,-2.668929418,-1.565750165,-1.71373472,-1.71373472,0
1.006139665,2.384121887,1.494704401,-1.337133229,1.050091852,1.494704401,-1.078950465,1.177816902,-1.875049802,-1.875049802,0
-1.057096094,3.33857635,0.218455424,-1.723250668,-3.25193155,0.218455424,-2.480432021,1.66088518,-1.064958413,-1.064958413,0
-0.244959223,-3.382979367,-1.568435015,1.204696204,-0.828068971,-1.568435015,0.042304494,-1.644323592,3.623988951,3.623988951,1
-0.67850716,-10.19847439,-1.732474114,0.074818762,0.853159657,-1.732474114,2.199726015,-3.903699847,6.008867684,6.008867684,1
1.350553396,0.667467822,1.792253165,-0.150494928,1.508521037,1.792253165,-0.949447707,0.96190906,1.126945153,1.126945153,0
0.412262898,4.4283333,-2.146338791,-1.397134413,-3.14314882,-2.146338791,-0.709314368,2.526098196,-3.955798834,-3.955798834,0
2.410445462,-10.74396467,1.463597423,-3.666149199,6.045518712,1.463597423,2.351565133,-2.902103684,3.341736806,3.341736806,1
-1.101343373,2.935083744,5.066044803,0.098997421,0.700316461,5.066044803,-4.481455333,-0.057108502,2.78455379,2.78455379,0
1.610946285,2.571129124,0.674801756,-0.25431226,0.002109163,0.674801756,-1.724373891,1.721633593,0.168644005,0.168644005,1
1.242224498,0.747413621,0.901961239,-1.168127366,0.269200597,0.901961239,-2.166731129,0.555778257,0.921536461,0.921536461,0
2.483148037,-6.018930799,2.039750063,-2.358183075,7.14181595,2.039750063,2.866656866,-2.220805501,-0.990589172,-0.990589172,1
2.029367447,2.750124463,1.042245171,-0.99543483,2.034904091,1.042245171,-1.163501869,0.765413334,-2.517570221,-2.517570221,0
0.424479559,-4.409535824,2.374521015,-1.652283445,4.142938868,2.374521015,1.697901369,-1.44662963,0.401560031,0.401560031,1
-1.346636369,4.116028137,1.349784386,1.483300247,-1.68944464,1.349784386,-0.36961577,2.161284279,-0.465585757,-0.465585757,1
0.930150204,3.195053728,1.066808443,0.088472885,1.175803509,1.066808443,-0.974747675,0.662025978,-2.033872865,-2.033872865,0
0.681453848,2.175853184,1.272300968,-0.746946591,0.168378588,1.272300968,-1.579507523,1.11448062,-0.403804748,-0.403804748,0
2.800903544,2.665257378,3.016126662,-1.013965484,4.066856262,3.016126662,-4.197192969,-1.164909393,-0.520595512,-0.520595512,0
2.242780801,-1.314085938,2.284953696,-1.125509573,4.138920014,2.284953696,-0.927606109,-0.88014121,0.570347257,0.570347257,0
0.091461535,4.451414127,1.784894366,-0.748890479,-0.114805124,1.784894366,-2.105435283,1.335034541,-2.181947663,-2.181947663,0
0.656327853,1.331290172,1.079758392,-0.635292801,0.573357376,1.079758392,0.499198571,1.869443057,-1.051999494,-1.051999494,0
0.679147701,0.913533859,1.774008971,0.45371985,1.319187913,1.774008971,1.600319489,2.385078877,-0.110726799,-0.110726799,0
0.874604805,-0.634038093,0.349878639,0.744365663,1.818186211,0.349878639,-0.135188193,-1.054135208,0.584180735,0.584180735,1
3.14977814,-2.177805287,2.06437195,-0.928754579,5.089437707,2.06437195,-2.212272755,-2.351779375,1.759742755,1.759742755,0
1.50633581,1.094911035,2.230972274,-1.121478056,2.056356779,2.230972274,-2.565693134,-0.150846018,0.454300392,0.454300392,0
0.619732976,0.619523974,-0.689411248,-1.378881555,-1.491909063,-0.689411248,0.994281729,2.789841488,-0.887216414,-0.887216414,0
-0.941407401,3.083731253,0.109504956,-1.088675971,-2.299973431,0.109504956,-0.064546238,2.373895764,-2.351200099,-2.351200099,0
-1.828251449,4.05909152,0.067550776,-1.529467611,-5.311318249,0.067550776,-2.162476845,3.381035496,-0.300356053,-0.300356053,0
2.161881402,3.648336905,1.682667965,-0.739726265,2.516401667,1.682667965,-2.988330113,-0.273946097,-2.095835235,-2.095835235,0
0.853526064,-2.667896566,1.61269088,-1.616846549,2.202724841,1.61269088,0.665935478,0.099876486,0.910018641,0.910018641,1
1.711819113,-1.627929143,2.296636831,-2.06380044,3.234939668,2.296636831,0.347367689,0.573095477,-0.060926053,-0.060926053,1
1.399870859,-2.527482996,0.482431526,-1.370973294,1.371502663,0.482431526,1.471219128,1.226740598,0.886952846,0.886952846,0
0.094026256,2.094917858,-0.014396243,-1.270180034,-0.193315958,-0.014396243,0.456817932,1.234790099,-3.303845877,-3.303845877,0
1.184454538,-4.136867086,1.449868317,-1.387058187,4.457309337,1.449868317,1.302525243,-2.103649788,-0.085858022,-0.085858022,1
0.805404265,2.988822365,0.809564652,-0.140906165,0.384415099,0.809564652,-0.324872379,1.663343072,-1.833074654,-1.833074654,0
1.35526334,3.343466791,0.939787068,-1.641390173,-0.625645753,0.939787068,-3.765235518,1.097603822,-0.317755214,-0.317755214,0
-1.005919364,1.250058429,0.790816833,-1.25777982,-2.369380272,0.790816833,-1.017955844,1.914002393,0.549098778,0.549098778,0
0.652140169,2.552629726,-1.581626479,-1.123271778,-1.464505587,-1.581626479,0.570460692,1.994017112,-3.406435952,-3.406435952,0
-0.413238378,2.957208259,3.430370807,-0.451434658,1.437528249,3.430370807,-2.480645946,-0.076274234,-0.648731988,-0.648731988,0
0.419647277,2.591986783,2.2967762,0.144485808,0.044368139,2.2967762,-2.033720342,1.601291466,1.265522257,1.265522257,0
1.451808922,-4.797869919,0.710113365,-1.463419985,2.952631028,0.710113365,1.041755153,-1.12327658,1.800156279,1.800156279,1
-0.07065358,-2.353893231,0.317663484,0.375181275,1.015469411,0.317663484,0.486939786,-1.096980943,1.681362792,1.681362792,1
0.254099409,3.680065264,1.336409145,-1.737670355,-0.40095534,1.336409145,-2.524389595,1.011395065,-2.188490386,-2.188490386,0
2.867070728,1.436561218,3.667178023,0.438077725,5.924810201,3.667178023,-2.76623981,-1.866082348,0.182418756,0.182418756,0
0.621651712,4.257276554,0.786164964,-2.233492877,-0.7309604,0.786164964,-4.479294568,-0.08100898,-2.272465329,-2.272465329,0
1.377515231,0.905382659,0.836633133,-1.266714407,1.856977264,0.836633133,0.639845546,1.062530658,-2.345140177,-2.345140177,0
1.136735649,0.703570443,-0.677720857,-1.70016358,-0.091738117,-0.677720857,0.400736621,1.368854212,-2.120694984,-2.120694984,0
1.537173013,2.843146716,4.214949617,0.24321379,3.094938218,4.214949617,-3.836605326,-0.131316302,1.591325512,1.591325512,0
-0.267016131,1.114104619,-0.283618114,-1.661765327,-2.329593214,-0.283618114,0.517710437,2.885212267,-0.907382652,-0.907382652,0
1.584900902,-5.007162831,1.626844468,-1.636977835,5.186172338,1.626844468,2.003582937,-1.926467743,-0.008386704,-0.008386704,1
2.850621153,-6.946669832,0.881396578,-2.665729041,5.17476532,0.881396578,1.949046477,-1.549586646,1.398953308,1.398953308,1
0.749206617,2.795598734,-2.049845785,-2.047865565,-2.319703998,-2.049845785,0.944693707,3.061462398,-4.173620517,-4.173620517,0
0.995506035,2.8548848,0.780901797,-2.133930421,1.137499505,0.780901797,-0.663837778,0.871953729,-4.220703386,-4.220703386,0
1.749146402,-4.783066957,1.408294242,-2.138962318,4.522116829,1.408294242,1.912953834,-1.165297251,-0.013621415,-0.013621415,1
-0.117798486,3.667880229,1.788671756,-1.01160703,0.297842171,1.788671756,-2.266244351,0.354603776,-2.236605207,-2.236605207,0
-0.19106779,0.694947781,0.632911394,-1.519868295,-1.599659252,0.632911394,-0.964919796,1.757782848,0.563390766,0.563390766,0
2.543088658,-5.450583707,0.621790686,-1.623078481,4.127758427,0.621790686,0.933438027,-1.516935762,1.964526985,1.964526985,1
0.148919856,-8.164683147,-0.956449563,-0.517608352,1.871124576,-0.956449563,2.02692048,-3.020608111,3.899851776,3.899851776,1
1.224895128,-7.433849551,1.983745258,-1.843019948,6.650639447,1.983745258,3.358725536,-3.117842564,0.039778193,0.039778193,1
1.855591005,-6.91464671,-0.301012969,-1.471769416,3.106197645,-0.301012969,1.911593685,-1.586193675,2.675030312,2.675030312,1
1.63385624,-4.615773675,2.381416047,-1.800242288,5.90133542,2.381416047,2.032003668,-1.841810245,-0.526550636,-0.526550636,1
-0.665062572,-4.059035103,1.080346877,0.060097513,2.120848385,1.080346877,1.657318784,-1.733032789,1.596966933,1.596966933,1
2.025382798,-1.8623186,1.719029848,-2.196779676,3.564385849,1.719029848,-0.04855419,-0.351644373,-0.48633362,-0.48633362,1
3.156375515,-0.391236535,2.289150683,-0.252400856,5.269222076,2.289150683,-1.605891076,-1.536177377,0.374360293,0.374360293,0
-1.036642131,-4.972196363,0.020262746,0.736848934,1.153504933,0.020262746,1.440078341,-2.498250849,2.882862968,2.882862968,1
2.173811875,-11.90129579,0.681399382,-2.918015669,7.164151776,0.681399382,4.356971885,-3.95927975,2.005417341,2.005417341,1
2.288265674,-5.411403242,1.921227184,-1.80317555,6.3735325,1.921227184,2.490581799,-1.889818321,-0.335937835,-0.335937835,1
0.363765259,-3.148412678,0.318884785,0.483955,2.476397272,0.318884785,1.855231672,-1.384755878,0.739213768,0.739213768,1
-0.964328117,3.774051601,0.073333815,1.532046854,-2.331710365,0.073333815,-1.308302424,1.292143843,0.051428798,0.051428798,1
-0.22788207,0.993543123,-0.029069538,-0.512350091,-1.115331685,-0.029069538,1.677043816,2.560951967,-1.240507416,-1.240507416,1
2.116660414,-5.716585522,0.733242757,-1.541900863,4.025587745,0.733242757,1.09370381,-1.719779629,2.075452909,2.075452909,1
-1.011073142,4.505916824,0.716596625,0.789645601,-3.201984431,0.716596625,-2.541397975,2.117360305,0.776648513,0.776648513,1
0.892136914,-1.243847205,0.890603808,-0.62297587,1.722908301,0.890603808,-0.417713183,-0.632811867,0.706532646,0.706532646,1
-0.445556823,-4.556693146,-0.750390553,0.721365308,0.139870242,-0.750390553,1.448491028,-1.304355221,3.321387691,3.321387691,1
0.722392598,4.668128049,3.127309898,-0.920861282,0.96168589,3.127309898,-1.238743504,2.858869676,-2.11175695,-2.11175695,1
1.607273383,4.304717987,-0.915392033,-2.232563393,-0.697260837,-0.915392033,-2.37276448,1.024129352,-4.215924367,-4.215924367,0
4.861963458,-11.65026694,0.844587884,-3.950921083,9.301076892,0.844587884,3.110021941,-4.002565583,1.598127669,1.598127669,1
0.032491005,0.094187241,1.354882303,-0.487690693,-0.08557237,1.354882303,-0.77105532,0.904705014,1.382325156,1.382325156,1
1.732397758,-8.526017453,1.54454753,-2.633719179,6.366892818,1.54454753,3.481130592,-2.702855034,0.655157631,0.655157631,1
1.895061788,-9.126592966,-0.330011761,-2.058715072,4.97251791,-0.330011761,3.191580496,-3.132625064,1.661094515,1.661094515,1
-0.023150604,-0.516004893,-1.713010587,-2.654450631,-3.565409091,-1.713010587,0.590588747,2.998210375,-0.167795924,-0.167795924,0
0.389760689,-8.59587708,0.397196177,-1.002826436,3.724948717,0.397196177,2.392440233,-3.328595177,3.294606206,3.294606206,1
-0.406751732,1.041783559,-0.87301948,-1.930636131,-2.026320845,-0.87301948,2.110308403,3.06130815,-2.93463402,-2.93463402,0
1.022244345,2.169465446,3.10593705,0.031563567,2.557452039,3.10593705,-1.717014263,0.355974285,0.034418822,0.034418822,0
1.862034296,0.455444154,1.975903865,-1.232229315,1.875915065,1.975903865,-2.72996621,-0.038035116,1.341410967,1.341410967,0
-2.809636784,2.978595775,0.093952384,2.475162078,-4.568542703,0.093952384,-1.762069262,1.155208653,2.80938227,2.80938227,1
-0.414535535,1.108832283,1.441035789,-1.28344157,-1.206223848,1.441035789,-2.984794084,0.318716026,1.491782588,1.491782588,0
5.368589,-8.396233803,2.154288054,-4.487647298,9.683046749,2.154288054,2.992174519,-1.941998156,-0.723687592,-0.723687592,1
1.269149337,-0.169741677,0.890021325,0.390353754,2.213982727,0.890021325,3.400287048,2.361423262,-1.292389604,-1.292389604,0
1.677742673,-4.310127103,1.522669394,-1.306464702,4.96569999,1.522669394,1.584502369,-1.87515468,0.017084979,0.017084979,1
3.290166069,1.797917332,1.369944865,-1.441294432,3.670385432,1.369944865,-3.771266147,-1.553998396,-1.125756469,-1.125756469,0
-0.829172525,3.341018196,0.235298891,-0.799656392,-2.56223576,0.235298891,-0.373053197,2.713434351,-1.646437001,-1.646437001,0
1.661176692,2.777217926,-2.758050714,-1.858590087,-2.306743634,-2.758050714,0.450120752,3.000556127,-3.664798034,-3.664798034,0
-0.014482505,2.92315274,2.767463902,-0.038671154,1.594744132,2.767463902,-1.742507922,0.093431112,-1.059930627,-1.059930627,0
0.842574293,-4.658971482,0.115465095,-0.602033742,2.839600721,0.115465095,2.283726655,-1.341736374,0.84620994,0.84620994,1
1.519218861,0.797830844,2.085989891,-0.126523665,2.483063535,2.085989891,-1.594510942,-0.158352342,0.671736715,0.671736715,0
2.361719841,-2.599505721,1.873405179,-1.790407261,4.800591976,1.873405179,1.564737273,-0.168441547,-0.971452875,-0.971452875,1
1.014640616,0.868543143,0.833346822,-0.860506084,-0.155345217,0.833346822,0.479803141,2.784331868,0.117101645,0.117101645,0
0.895431544,3.49626363,0.795349584,-0.248681324,0.039254519,0.795349584,0.773528047,3.126398754,-2.480652274,-2.480652274,0
2.510520808,1.085079203,-1.281964195,-2.541703811,1.363760728,-1.281964195,-0.405557626,0.215188449,-3.993395692,-3.993395692,0
1.854390575,-3.805095418,1.086912054,-1.54199981,4.275873499,1.086912054,0.954866816,-1.664910343,0.029166399,0.029166399,1
0.958265951,-1.226309021,1.876441828,0.292706162,2.034961868,1.876441828,3.04E-05,0.286368224,2.193565025,2.193565025,0
3.085959638,-6.241119008,1.697486507,-3.214589816,6.231056837,1.697486507,1.262564943,-2.040966253,0.352561674,0.352561674,1
0.53239664,2.91211269,-0.124003636,-1.262081478,-0.421146061,-0.124003636,-0.690148754,1.170557148,-3.061289102,-3.061289102,0
1.225209119,1.89460104,-0.241708253,-1.605985727,0.388075115,-0.241708253,0.04124834,1.306528847,-3.073857603,-3.073857603,0
-0.032871106,2.417484268,2.932099254,-0.430380006,1.842953237,2.932099254,-0.245351643,1.043591872,-1.714555198,-1.714555198,0
-2.667873566,-2.586785169,-2.346405686,2.611212783,-4.522145528,-2.346405686,0.007102596,-0.914546193,5.26045934,5.26045934,1
0.051611021,1.261487214,0.672138475,-1.848199633,-1.139265013,0.672138475,-1.720932013,1.104725677,-0.255618358,-0.255618358,0
1.040238138,1.636645031,1.768223007,-1.126819592,1.070515775,1.768223007,-1.284354009,1.118149374,-0.501453358,-0.501453358,0
2.971770921,-10.0757481,0.979085027,-3.530509507,6.16784454,0.979085027,2.824187464,-2.366149529,2.448288507,2.448288507,1
0.974402347,2.032434294,0.684332536,-0.595225453,0.694789841,0.684332536,-0.172750997,1.33402065,-1.699639595,-1.699639595,0
0.928949509,0.198182878,1.730511065,-0.896665158,1.86423791,1.730511065,-0.623682502,0.230834475,-0.15278503,-0.15278503,0
1.414841253,1.73267838,0.16625589,-1.315720305,-0.030507652,0.16625589,-1.035504768,1.496040978,-1.034003927,-1.034003927,0
0.300930405,-1.455180627,1.770327039,-0.647481475,1.339542293,1.770327039,-0.242459862,0.073173758,1.657984351,1.657984351,1
2.48053276,2.206225627,1.237878266,-1.922293491,2.128326905,1.237878266,-3.3688132,-0.394683441,-1.352818137,-1.352818137,0
0.922717159,1.972268455,2.113409414,-0.644533028,0.240336788,2.113409414,-3.182910897,0.814331804,1.690774948,1.690774948,0
0.614145907,-0.626895707,0.686342186,0.216385906,1.342501798,0.686342186,2.178927898,1.376395808,-0.307451391,-0.307451391,0
0.89666291,-3.445596905,2.700430283,-1.633216623,5.000198638,2.700430283,1.594730543,-1.450261769,-0.691614306,-0.691614306,1
1.179726765,-0.44895552,1.650370982,-0.693848039,1.001550019,1.650370982,-0.552669697,1.33008927,1.819460437,1.819460437,1
0.848515481,-6.175278325,1.06670811,-0.488454009,4.830796605,1.06670811,2.431817834,-2.921205902,1.213981081,1.213981081,1
0.525953625,1.867832609,3.03337825,-0.074056718,2.996701907,3.03337825,-0.839993582,-0.156801879,-1.210094299,-1.210094299,0
1.61208248,-1.218676094,2.352039616,-1.892203816,4.298252755,2.352039616,1.327657294,0.130774058,-1.999653055,-1.999653055,1
1.086987532,-0.408587185,2.787298798,-0.084103188,3.127731158,2.787298798,-1.315691528,-0.760872792,1.441244349,1.441244349,0
3.412293012,-13.92026511,-0.410289688,-3.587222762,7.979220509,-0.410289688,4.321159692,-4.931120462,2.486959151,2.486959151,1
2.635254119,-3.167524101,2.450345282,-2.1063151,5.95249173,2.450345282,1.806425746,-0.524627607,-1.231900744,-1.231900744,1
0.936265747,-1.922632053,0.214821693,-0.450766142,0.619352539,0.214821693,0.169923262,0.330595346,1.874968804,1.874968804,1
1.14026595,4.95698938,-2.095259345,-3.174720737,-3.71678767,-2.095259345,-3.519715826,2.141677883,-3.587345948,-3.587345948,0
1.683245284,-0.61437931,0.045828994,-2.362585048,1.240501162,0.045828994,-0.837446986,-0.027149077,-1.080471866,-1.080471866,0
0.807202561,-1.160380173,1.350880752,-0.903490371,2.394045104,1.350880752,0.530009055,-0.272096312,-0.421580699,-0.421580699,1
-0.290239661,-7.115680922,0.307136014,-0.182344278,3.13704109,0.307136014,2.595305385,-3.117052385,2.418508804,2.418508804,1
-0.599040165,-2.425901425,-1.522609365,1.109438364,-2.978065497,-1.522609365,-1.575769892,-0.589653189,5.44221506,5.44221506,1
-0.360301664,-5.254057557,-1.376214945,0.834731733,-0.330500029,-1.376214945,0.700330555,-2.015826801,4.413354184,4.413354184,1
2.075325549,-7.359992778,1.764010823,-2.600001568,5.8312548,1.764010823,3.026883745,-1.591033466,0.880165556,0.880165556,1
0.708791317,1.364981078,1.935828991,-0.593068198,2.211427476,1.935828991,0.802966044,1.117132609,-2.066230657,-2.066230657,0
2.585152102,-0.640246948,0.198298287,-0.726970248,2.142654904,0.198298287,0.475571151,0.994840112,-0.025445459,-0.025445459,0
1.566358469,2.327705277,0.98471833,-1.132041459,0.989416376,0.98471833,-1.636108624,0.931132424,-1.319828043,-1.319828043,0
0.263981109,2.976520924,4.302302634,-0.024302315,1.156316056,4.302302634,-3.908696513,0.714743609,2.316888616,2.316888616,0
3.247775351,-2.792904706,2.180736739,-2.985561493,5.249384589,2.180736739,0.402289228,-0.215500755,-0.7600597,-0.7600597,1
3.70216961,-10.64767952,1.249981257,-3.12349718,8.539781398,1.249981257,3.489758553,-3.628157046,1.421029581,1.421029581,1
1.859788679,-2.826303611,1.678895801,-2.175542507,3.509502011,1.678895801,0.634854458,-0.191365354,0.077843313,0.077843313,1
1.773008796,-0.016033106,2.332987127,-1.447854963,3.94197073,2.332987127,0.493236294,0.271774417,-1.880791721,-1.880791721,1
1.216700782,-5.237333119,0.965441426,-1.806835075,4.52770404,0.965441426,1.997837901,-2.270400526,-0.262988623,-0.262988623,1
-0.105726198,-1.452484767,2.308663055,-0.658145212,2.72371678,2.308663055,0.909435752,-0.55967103,-0.252486507,-0.252486507,0
1.676626791,1.293875228,2.201371158,0.107226575,3.227942044,2.201371158,-1.082463412,-0.235451187,-0.408889253,-0.408889253,0
2.035462443,1.524100325,0.071643503,-1.314650335,0.899038324,0.071643503,-1.592182674,0.568949338,-1.144576545,-1.144576545,0
3.149293345,-4.296113305,1.564779446,-2.875698464,4.643215138,1.564779446,-0.132044913,-0.977440629,1.048569733,1.048569733,1
4.311932892,-2.716712986,2.783403638,-3.310536471,6.832510371,2.783403638,0.858801402,0.171505557,-1.490841494,-1.490841494,1
0.639262137,-1.123094467,0.690855694,-0.465291702,0.94918717,0.690855694,-0.834724828,-0.541690269,1.347701369,1.347701369,1
0.75842184,-2.409923846,1.08279127,-0.279981865,2.042345815,1.08279127,0.563978959,-0.4798508,1.519018863,1.519018863,1
-0.657680123,-7.377547685,-1.282912942,0.909227007,1.073397158,-1.282912942,1.897010136,-3.404286385,4.338022103,4.338022103,0
-0.617070653,3.471396296,0.540547616,-1.099858799,-1.617407431,0.540547616,-0.712999532,1.95555556,-2.468242986,-2.468242986,0
1.089646006,-0.747785624,1.807942883,-0.717177892,3.073847535,1.807942883,1.065339399,0.203443777,-0.90404631,-0.90404631,1
1.069015662,1.251562859,3.022376652,0.048062635,3.031177483,3.022376652,0.139154129,1.038401243,-0.423594063,-0.423594063,0
-0.550793735,3.483169821,3.161478305,-0.300671758,-0.454320404,3.161478305,-2.620660061,1.667952396,0.763414881,0.763414881,0
0.793692139,-3.109548532,1.272632658,-2.264580391,0.558349386,1.272632658,-1.561235745,-0.188535614,3.166653291,3.166653291,1
-1.565849962,3.755943556,0.621013699,-1.160761042,-3.662310193,0.621013699,-1.495093608,2.747756545,-0.952582694,-0.952582694,0
1.809648103,2.498233559,0.633707877,-0.881625379,0.703365181,0.633707877,-1.789336697,1.093905361,-1.003561932,-1.003561932,0
-0.673098449,0.15317777,-0.420200208,1.139544488,-1.296578284,-0.420200208,0.120774014,0.337091438,1.289751569,1.289751569,1
2.901038811,-5.019649029,2.638568007,-2.63621666,6.966783415,2.638568007,2.038313236,-1.371224563,-0.66041319,-0.66041319,1
-0.305249497,-3.529425374,0.548321724,-0.927521886,0.019848252,0.548321724,3.394941074,2.137420322,1.477950734,1.477950734,0
1.013937342,-3.470110985,1.952171439,-1.962261453,3.378623884,1.952171439,1.314807601,-0.372099105,0.282538336,0.282538336,1
0.997342378,-3.951999073,0.93523975,-0.816453057,2.208921314,0.93523975,0.65406537,-0.752289767,2.406253892,2.406253892,1
-1.28645045,2.595522523,-3.196494106,-3.076618076,-6.350918732,-3.196494106,0.218400696,3.727925558,-3.255908909,-3.255908909,0
2.923882231,3.08397654,0.354137923,-1.216098571,2.469560193,0.354137923,-1.534857413,0.428030336,-3.305939386,-3.305939386,0
1.628270784,-0.775687428,-0.040065582,-0.937051768,1.201992861,-0.040065582,1.446915967,1.496575902,-0.628637201,-0.628637201,0
0.878654939,-2.325153183,0.272627718,-0.504690074,1.134028204,0.272627718,0.145359961,-0.371173915,1.663444623,1.663444623,1
-1.118697599,-2.335014915,0.231935204,0.589373933,-0.577413619,0.231935204,0.122462066,-0.852781286,2.758922941,2.758922941,1
